"Bourscheid","Phalsbourg","France",48.76625,7.200519
"Lesquin","Lille","France",50.561942,3.089444
"Calonne","Merville","France",50.618394,2.642242
"Charleville Mezieres","Charleville","France",49.783942,4.647078
"Frotey","Vesoul-frotey","France",47.637611,6.203922
"Guipavas","Brest","France",48.447911,-4.418539
"Maupertus","Cherbourg","France",49.650106,-1.470281
"Pleurtuit","Dinard","France",48.587683,-2.079958
"Escoublac","La Baule","France",47.289444,-2.346389
"Granville","Granville","France",48.883057,-1.564167
"St Gatien","Deauville","France",49.365339,0.154306
"Lann Bihoue","Lorient","France",47.760555,-3.44
"Les Ajoncs","La Roche-sur-yon","France",46.701944,-1.378625
"Landivisiau","Landivisiau","France",48.530258,-4.151642
"Carpiquet","Caen","France",49.173333,-0.45
"Poulmic","Lanvedoc","France",48.281703,-4.445017
"Arnage","Le Mans","France",47.948611,0.201667
"St Jacques","Rennes","France",48.069508,-1.734794
"Lannion","Lannion","France",48.754378,-3.471656
"Pluguffan","Quimper","France",47.974981,-4.167786
"Nantes Atlantique","Nantes","France",47.153189,-1.610725
"Armor","St.-brieuc Armor","France",48.537777,-2.854445
"Ploujean","Morlaix","France",48.603222,-3.815783
"Meucon","Vannes","France",47.723303,-2.718561
"Montoir","St.-nazaire","France",47.312189,-2.149181
"Bale Mulhouse","Mulhouse","France",47.589583,7.529914
"Meyenheim","Colmar","France",47.921978,7.399669
"Longvic","Dijon","France",47.26889,5.09
"Frescaty","Metz","France",49.071667,6.131667
"Mirecourt","Epinal","France",48.324961,6.069983
"Haguenau","Haguenau","France",48.794331,7.817613
"Robinson","St.-dizier","France",48.636008,4.899417
"Courcelles","Montbeliard","France",47.487,6.790536
"Essey","Nancy","France",48.692069,6.230458
"Ochey","Nancy","France",48.583056,5.955
"Pontarlier","Pontarlier","France",46.903958,6.327367
"Champagne","Reims","France",49.31,4.05
"Entzheim","Strasbourg","France",48.538319,7.628233
"Saint Sauveur","Luxeuil","France",47.783131,6.364056
"Pierrefeu","Cuers","France",43.247803,6.126697
"Le Palyvestre","Hyeres","France",43.0973,6.14603
"Garons","Nimes","France",43.757444,4.416347
"Miquelon","Miquelon","Saint Pierre and Miquelon",47.095472,-56.380278
"St Pierre","St.-pierre","Saint Pierre and Miquelon",46.762904,-56.173088
"Amberieu","Amberieu","France",45.987335,5.328445
"Damblain","Damblain","France",48.086325,5.664058
"Andravida","Andravida","Greece",37.920708,21.292583
"Agrinion","Agrinion","Greece",38.602022,21.351208
"Dimokritos","Alexandroupolis","Greece",40.855869,25.956264
"Alexandria","Alexandria","Greece",40.651128,22.488739
"Nea Anchialos","Nea Anghialos","Greece",39.219619,22.794339
"Elefsis","Elefsis","Greece",38.063831,23.556011
"Chios","Chios","Greece",38.343175,26.140572
"Ioannina","Ioannina","Greece",39.696388,20.8225
"Nikos Kazantzakis","Heraklion","Greece",35.339719,25.180297
"Aristotelis","Kastoria","Greece",40.446294,21.282186
"Kithira","Kithira","Greece",36.274258,23.016978
"Kefallinia","Keffallinia","Greece",38.120069,20.500481
"Kalamata","Kalamata","Greece",37.068319,22.025525
"Amigdhaleon","Kavala","Greece",40.972775,24.341417
"Kos","Kos","Greece",36.793335,27.091667
"Karpathos","Karpathos","Greece",35.421408,27.146008
"Ioannis Kapodistrias Intl","Kerkyra/corfu","Greece",39.601944,19.911667
"Kasos","Kasos","Greece",35.421358,26.910047
"Megas Alexandros Intl","Kavala","Greece",40.913306,24.619223
"Filippos","Kozani","Greece",40.28611,21.840834
"Leros","Leros","Greece",37.184903,26.800289
"Limnos","Limnos","Greece",39.917072,25.236308
"Larisa","Larissa","Greece",39.650253,22.4655
"Megara","Megara","Greece",37.981114,23.365422
"Mikonos","Mykonos","Greece",37.435128,25.348103
"Mitilini","Mytilini","Greece",39.056667,26.598333
"Aktio","Preveza","Greece",38.925467,20.765311
"Maritsa","Rhodos","Greece",36.383056,28.108889
"Rhodes Diagoras","Rhodos","Greece",36.405419,28.086192
"Araxos","Patras","Greece",38.151111,21.425556
"Souda","Chania","Greece",35.531747,24.149678
"Alexandros Papadiamantis","Skiathos","Greece",39.1771,23.503675
"Samos","Samos","Greece",37.689999,26.911667
"Ashford","Lympne","United Kingdom",51.083333,1.016667
"Sparti","Sparti","Greece",36.973892,22.526292
"Santorini","Santorini","Greece",36.399169,25.479333
"Sitia","Sitia","Greece",35.216108,26.101325
"Stefanovikion","Stefanovikion","Greece",39.48,22.767222
"Skiros","Skiros","Greece",38.967553,24.487228
"Tanagra","Tanagra","Greece",38.339847,23.564958
"Kasteli","Kasteli","Greece",35.192019,25.327
"Tripolis","Tripolis","Greece",37.530567,22.403633
"Makedonia","Thessaloniki","Greece",40.519725,22.97095
"Tatoi","Dekelia","Greece",38.108928,23.783836
"Dionysios Solomos","Zakynthos","Greece",37.750853,20.88425
"Ferihegy","Budapest","Hungary",47.436933,19.255592
"Debrecen","Debrecen","Hungary",47.488917,21.615333
"Kecskemet","Kecskemet","Hungary",46.9175,19.749222
"Nyiregyhaza","Nyirregyhaza","Hungary",47.983892,21.692317
"Ocseny","Ocseny","Hungary",46.303889,18.769167
"Door County Cherryland Airport","Sturgeon Bay","United States",44.8436667,-87.4215556
"Szentkiralyszabadja","Azentkilyszabadja","Hungary",47.077861,17.968444
"Szolnok","Szolnok","Hungary",47.122861,20.2355
"Amendola","Amendola","Italy",41.541392,15.718083
"Crotone","Crotone","Italy",38.997225,17.080169
"Bari","Bari","Italy",41.138856,16.760594
"Gino Lisa","Foggia","Italy",41.432917,15.535028
"Grottaglie","Grottaglie","Italy",40.517514,17.403212
"Lecce","Lecce","Italy",40.239228,18.133325
"Pescara","Pescara","Italy",42.431656,14.181067
"Casale","Brindisi","Italy",40.657633,17.947033
"Gioia Del Colle","Gioia Del Colle","Italy",40.767833,16.933333
"Lamezia Terme","Lamezia","Italy",38.905394,16.242269
"Catania Fontanarossa","Catania","Italy",37.466781,15.0664
"Lampedusa","Lampedusa","Italy",35.497914,12.618083
"Pantelleria","Pantelleria","Italy",36.816519,11.968864
"Palermo","Palermo","Italy",38.175958,13.091019
"Boccadifalco","Palermo","Italy",38.110833,13.313333
"Reggio Calabria","Reggio Calabria","Italy",38.071206,15.651556
"Trapani Birgi","Trapani","Italy",37.911403,12.487961
"Sigonella","Sigonella","Italy",37.401664,14.922358
"Alghero","Alghero","Italy",40.632133,8.290772
"Decimomannu","Decimomannu","Italy",39.354222,8.972481
"Elmas","Cagliari","Italy",39.251469,9.054283
"Olbia Costa Smeralda","Olbia","Italy",40.898661,9.517628
"Tortoli","Tortoli","Italy",39.918761,9.682981
"Aeritalia","Turin","Italy",45.086353,7.603375
"Bresso","Milano","Italy",45.542222,9.203333
"Malpensa","Milano","Italy",45.630606,8.728111
"Bergamo Orio Al Serio","Bergamo","Italy",45.673889,9.704166
"Torino","Torino","Italy",45.200761,7.649631
"Albenga","Albenga","Italy",44.050608,8.127428
"Genova Sestri","Genoa","Italy",44.413333,8.8375
"Linate","Milan","Italy",45.445103,9.276739
"Cameri","Cameri","Italy",45.529592,8.669225
"Parma","Parma","Italy",44.824483,10.296367
"Piacenza","Piacenza","Italy",44.913055,9.723333
"Shoestring Aviation Airfield","Stewartstown","United States",39.7948244,-76.6471914
"Levaldigi","Levaldigi","Italy",44.547019,7.623217
"Aviano Ab","Aviano","Italy",46.031889,12.596472
"Bolzano","Bolzano","Italy",46.460194,11.326383
"Cervia","Cervia","Italy",44.224175,12.307203
"Bologna","Bologna","Italy",44.535444,11.288667
"Treviso","Treviso","Italy",45.6484,12.194422
"Rivolto","Rivolto","Italy",45.97875,13.049331
"Forli","Forli","Italy",44.194753,12.070094
"Ghedi","Ghedi","Italy",45.432167,10.267667
"Verona Boscomantico","Verona","Italy",45.472017,10.927919
"Montichiari","Montichiari","Italy",45.428889,10.330556
"Ronchi Dei Legionari","Ronchi De Legionari","Italy",45.8275,13.472222
"Rimini","Rimini","Italy",44.020292,12.611747
"Istrana","Treviso","Italy",45.684867,12.082881
"Vicenza","Vicenza","Italy",45.573411,11.52955
"Padova","Padova","Italy",45.395767,11.847903
"Villafranca","Villafranca","Italy",45.395706,10.888533
"Venezia Tessera","Venice","Italy",45.505278,12.351944
"Ampugnano","Siena","Italy",43.256286,11.255036
"Ciampino","Rome","Italy",41.799361,12.594936
"Pratica Di Mare","Pratica Di Mare","Italy",41.654522,12.445183
"Fiumicino","Rome","Italy",41.804475,12.250797
"Guidonia","Guidonia","Italy",41.990278,12.740833
"Marina Di Campo","Marina Di Campo","Italy",42.760277,10.239445
"Latina","Latina","Italy",41.542436,12.909019
"Grazzanise","Grazzanise","Italy",41.060833,14.081944
"Capodichino","Naples","Italy",40.886033,14.290781
"Pisa","Pisa","Italy",43.683917,10.39275
"Firenze","Firenze","Italy",43.809953,11.2051
"Grosseto","Grosseto","Italy",42.759747,11.071897
"Urbe","Rome","Italy",41.951946,12.498889
"Viterbo","Viterbo","Italy",42.430183,12.064156
"Perugia","Perugia","Italy",43.095906,12.513222
"Cerklje","Cerklje","Slovenia",45.899971,15.530194
"Ljubljana","Ljubliana","Slovenia",46.223686,14.457611
"Maribor","Maribor","Slovenia",46.479861,15.686131
"Portoroz","Portoroz","Slovenia",45.473353,13.614978
"Slovenj Gradec","Slovenj Gradec","Slovenia",46.471975,15.116997
"Ceske Budejovice","Ceske Budejovice","Czech Republic",48.946381,14.427464
"Caslav","Caslav","Czech Republic",49.939653,15.381808
"Hradec Kralove","Hradec Kralove","Czech Republic",50.2532,15.845228
"Horovice","Horovice","Czech Republic",49.848111,13.893506
"Kbely","Praha","Czech Republic",50.121367,14.543642
"Kunovice","Kunovice","Czech Republic",49.029444,17.439722
"Karlovy Vary","Karlovy Vary","Czech Republic",50.202978,12.914983
"Plzen Line","Line","Czech Republic",49.675172,13.274617
"Mnichovo Hradiste","Mnichovo Hradiste","Czech Republic",50.540211,15.006592
"Mosnov","Ostrava","Czech Republic",49.696292,18.111053
"Namest","Namest","Czech Republic",49.165833,16.124925
"Pardubice","Pardubice","Czech Republic",50.013419,15.738647
"Pribram","Pribram","Czech Republic",49.720078,14.100567
"Prerov","Prerov","Czech Republic",49.425833,17.404722
"Ruzyne","Prague","Czech Republic",50.100833,14.26
"Turany","Turany","Czech Republic",49.151269,16.694433
"Vodochody","Vodochody","Czech Republic",50.216581,14.395806
"Ben Gurion","Tel-aviv","Israel",32.011389,34.886667
"Teyman","Beer-sheba","Israel",31.287003,34.722953
"Tel Nov","Tel-nof","Israel",31.839472,34.821844
"Eyn Shemer","Eyn-shemer","Israel",32.440814,35.007661
"Eilat","Elat","Israel",29.561281,34.960081
"En Yahav","Eyn-yahav","Israel",30.621656,35.203325
"Haifa","Haifa","Israel",32.809444,35.043056
"Hatzor","Haztor","Israel",31.7625,34.727222
"Mahanaim I Ben Yaakov","Rosh Pina","Israel",32.981047,35.571908
"Megiddo","Megido Airstrip","Israel",32.597139,35.228803
"I Bar Yehuda","Metzada","Israel",31.328169,35.388608
"Nevatim Ab","Nevatim","Israel",31.208347,35.0123
"Ovda","Ovda","Israel",29.94025,34.93585
"Ramat David","Ramat David","Israel",32.665142,35.179458
"Ramon","Ramon","Israel",30.776061,34.666769
"Sde Dov","Tel-aviv","Israel",32.114661,34.782239
"Luqa","Malta","Malta",35.857497,14.4775
"Wiener Neustadt East","Wiener Neustadt Ost","Austria",47.843333,16.260139
"Wels","Wels","Austria",48.183304,14.040861
"Graz","Graz","Austria",46.991067,15.439628
"Innsbruck","Innsbruck","Austria",47.260219,11.343964
"Linz","Linz","Austria",48.233219,14.187511
"Salzburg","Salzburg","Austria",47.793304,13.004333
"Schwechat","Vienna","Austria",48.110278,16.569722
"Klagenfurt","Klagenfurt","Austria",46.642514,14.337739
"Zeltweg","Zeltweg","Austria",47.202751,14.744223
"Alverca","Alverca","Portugal",38.883278,-9.030097
"Santa Maria","Santa Maria (island)","Portugal",36.97139,-25.170639
"Braganca","Braganca","Portugal",41.8578,-6.707125
"Beja","Beja (madeira)","Portugal",38.078903,-7.932397
"Braga","Braga","Portugal",41.587058,-8.445139
"Coimbra","Coimba","Portugal",40.157223,-8.47
"Cascais","Cascais","Portugal",38.725025,-9.355231
"Covilha","Covilha","Portugal",40.264772,-7.479958
"Evora","Evora","Portugal",38.533472,-7.889639
"Flores","Flores (flores Isl.)","Portugal",39.455272,-31.131361
"Faro","Faro","Portugal",37.014425,-7.965911
"Graciosa","Graciosa Island","Portugal",39.092169,-28.029847
"Horta","Horta","Portugal",38.519894,-28.715872
"Lajes","Lajes (terceira Island)","Portugal",38.761842,-27.090797
"Monte Real","Monte Real","Portugal",39.831244,-8.887261
"Montijo","Montijo","Portugal",38.703861,-9.035916
"Ovar","Ovar","Portugal",40.915867,-8.645919
"Ponta Delgada","Ponta Delgada","Portugal",37.741184,-25.69787
"Pico","Pico","Portugal",38.554333,-28.441333
"Portimao","Portimao","Portugal",37.149331,-8.583961
"Porto","Porto","Portugal",41.248055,-8.681389
"Porto Santo","Porto Santo","Portugal",33.073386,-16.349975
"Lisboa","Lisbon","Portugal",38.781311,-9.135919
"Sao Jorge","Sao Jorge Island","Portugal",38.6655,-28.175817
"Sintra","Sintra","Portugal",38.831053,-9.339553
"Tancos","Tancos","Portugal",39.47514,-8.364583
"Vila Real","Vila Real","Portugal",41.274334,-7.720472
"Viseu","Viseu","Portugal",40.725539,-7.888992
"Eastern Oregon Regional Airport","Pendleton","United States",45.695,-118.841389
"Mostar","Mostar","Bosnia and Herzegovina",43.2829,17.845878
"Sarajevo","Sarajevo","Bosnia and Herzegovina",43.824583,18.331467
"Arad","Arad","Romania",46.17655,21.262022
"Bacau","Bacau","Romania",46.521946,26.910278
"Tautii Magheraus","Baia Mare","Romania",47.658389,23.470022
"Aurel Vlaicu","Bucharest","Romania",44.503194,26.102111
"Mihail Kogalniceanu","Constanta","Romania",44.362222,28.488333
"Cluj Napoca","Cluj-napoca","Romania",46.785167,23.686167
"Caransebes","Caransebes","Romania",45.42,22.253333
"Craiova","Craiova","Romania",44.318139,23.888611
"Iasi","Iasi","Romania",47.178492,27.620631
"Oradea","Oradea","Romania",47.025278,21.9025
"Henri Coanda","Bucharest","Romania",44.572161,26.102178
"Sibiu","Sibiu","Romania",45.785597,24.091342
"Satu Mare","Satu Mare","Romania",47.703275,22.8857
"Stefan Cel Mare","Suceava","Romania",47.6875,26.354056
"Cataloi","Tulcea","Romania",45.062486,28.714311
"Transilvania Targu Mures","Tirgu Mures","Romania",46.467714,24.412525
"Traian Vuia","Timisoara","Romania",45.809861,21.337861
"Les Eplatures","Les Eplatures","Switzerland",47.08385,6.792836
"Geneva Cointrin","Geneva","Switzerland",46.238064,6.10895
"Saanen","Saanen","Switzerland",46.487499,7.250834
"Sion","Sion","Switzerland",46.219592,7.326764
"Alpnach","Alpnach","Switzerland",46.943889,8.284167
"Dubendorf","Dubendorf","Switzerland",47.398644,8.648231
"Emmen","Emmen","Switzerland",47.092369,8.305117
"Mollis","Mollis","Switzerland",47.078872,9.064831
"Meiringen","Meiringen","Switzerland",46.743333,8.11
"Payerne","Payerne","Switzerland",46.843208,6.915058
"Buochs","Buochs","Switzerland",46.974914,8.39915
"Lugano","Lugano","Switzerland",46.004275,8.910578
"Bern Belp","Bern","Switzerland",46.9141,7.497153
"Grenchen","Grenchen","Switzerland",47.181628,7.417189
"Zurich","Zurich","Switzerland",47.464722,8.549167
"St Gallen Altenrhein","Altenrhein","Switzerland",47.485033,9.560775
"Samedan","Samedan","Switzerland",46.534075,9.884106
"Guvercinlik","Ankara","Turkey",39.93495,32.740775
"Esenboga","Ankara","Turkey",40.128082,32.995083
"Etimesgut","Ankara","Turkey",39.949831,32.688622
"Akinci","Ankara","Turkey",40.078919,32.565625
"Adana","Adana","Turkey",36.982166,35.280388
"Incirlik Ab","Adana","Turkey",37.0021,35.425894
"Afyon","Afyon","Turkey",38.726425,30.601114
"Antalya","Antalya","Turkey",36.898731,30.800461
"Oguzeli","Gaziantep","Turkey",36.947183,37.478683
"Iskenderun","Iskenderun","Turkey",36.573472,36.154
"Konya","Konya","Turkey",37.979,32.561861
"Tulga","Malatya","Turkey",38.35375,38.253944
"Merzifon","Merzifon","Turkey",40.829375,35.521992
"Sivas","Sivas","Turkey",39.813828,36.903497
"Erhac","Malatya","Turkey",38.435347,38.091006
"Erkilet","Kayseri","Turkey",38.770386,35.495428
"Sivrihisar","Sivrihisar","Turkey",39.451469,31.365308
"Tokat","Tokat","Turkey",40.306281,36.371089
"Cardak","Denizli","Turkey",37.785567,29.701297
"Ataturk","Istanbul","Turkey",40.976922,28.814606
"Balikesir","Balikesir","Turkey",39.619258,27.925958
"Bandirma","Bandirma","Turkey",40.317972,27.977694
"Tyonek Airport","Tyonek","United States",61.076667,-151.138056
"Eskisehir","Eskisehir","Turkey",39.784138,30.582111
"Adnan Menderes","Izmir","Turkey",38.292392,27.156953
"Gaziemir","Izmir","Turkey",38.319106,27.159353
"Cigli","Izmir","Turkey",38.513022,27.010053
"Isparta","Isparta","Turkey",37.785369,30.581817
"Kutahya","Kutahya","Turkey",39.426708,30.016872
"Yalova","Yalova","Turkey",40.684353,29.375728
"Topel","Topel","Turkey",40.735028,30.083336
"Dalaman","Dalaman","Turkey",36.713056,28.7925
"Akhisar","Akhisar","Turkey",38.808887,27.83386
"Riverton Regional","Riverton WY","United States",43.064167,-108.459722
"Imsik","Bodrum","Turkey",37.140144,27.669717
"Samandira","Istanbul","Turkey",40.992975,29.216539
"Elazig","Elazig","Turkey",38.606925,39.291417
"Diyarbakir","Diyabakir","Turkey",37.893897,40.201019
"Erzincan","Erzincan","Turkey",39.710203,39.527003
"Erzurum","Erzurum","Turkey",39.956501,41.170166
"Trabzon","Trabzon","Turkey",40.995108,39.789728
"Montrose Regional Airport","Montrose CO","United States",38.509794,-107.894242
"Van","Van","Turkey",38.468219,43.3323
"Batman","Batman","Turkey",37.928969,41.116583
"Siirt","Siirt","Turkey",37.978886,41.840436
"Kaklic","Izmir","Turkey",38.517608,26.977406
"Efes","Izmir","Turkey",37.950747,27.329014
"Balti Intl","Saltsy","Moldova",47.838114,27.781475
"Chisinau Intl","Kichinau Fir/acc/com","Moldova",46.927744,28.930978
"Ohrid","Ohrid","Macedonia",41.179956,20.742325
"Skopje","Skopje","Macedonia",41.961622,21.621381
"Gibraltar","Gibraltar","Gibraltar",36.151219,-5.349664
"Beograd","Beograd","Serbia",44.818444,20.309139
"Nis","Nis","Serbia",43.337289,21.853722
"Podgorica","Podgorica","Montenegro",42.359392,19.251894
"Pristina","Pristina","Serbia",42.572778,21.035833
"Tivat","Tivat","Montenegro",42.404664,18.723286
"Vrsac","Vrsac","Serbia",45.146889,21.309889
"M R Stefanik","Bratislava","Slovakia",48.170167,17.212667
"Kosice","Kosice","Slovakia",48.663055,21.241112
"Malacky","Malacky","Slovakia",48.402028,17.118389
"Piestany","Piestany","Slovakia",48.625247,17.828444
"Sliac","Sliac","Slovakia",48.637839,19.134108
"Trencin","Trencin","Slovakia",48.865003,17.99225
"Tatry","Poprad","Slovakia",49.073594,20.241142
"Clow International Airport","Bolingbrook","United States",41.6959744,-88.1292306
"North Caicos","North Caicos","Turks and Caicos Islands",21.917475,-71.939561
"Providenciales","Providenciales","Turks and Caicos Islands",21.773625,-72.265886
"South Caicos","South Caicos","Turks and Caicos Islands",21.515739,-71.528528
"Arroyo Barril Intl","Samana","Dominican Republic",19.198586,-69.429772
"Maria Montez Intl","Barahona","Dominican Republic",18.251464,-71.1204
"Cabo Rojo","Cabo Rojo","Dominican Republic",17.928981,-71.644769
"Casa De Campo Intl","La Romana","Dominican Republic",18.450711,-68.911833
"Punta Cana Intl","Punta Cana","Dominican Republic",18.567367,-68.363431
"Gregorio Luperon Intl","Puerto Plata","Dominican Republic",19.7579,-70.570033
"Las Americas Intl","Santo Domingo","Dominican Republic",18.429664,-69.668925
"San Isidro Ab","San Isidoro","Dominican Republic",18.503706,-69.761706
"Cibao Intl","Santiago","Dominican Republic",19.406092,-70.604689
"Bananera","Bananera","Guatemala",15.473528,-88.837222
"Coban","Coban","Guatemala",15.468958,-90.406742
"La Aurora","Guatemala City","Guatemala",14.583272,-90.527475
"Retalhuleu","Retalhuleu","Guatemala",14.521017,-91.697256
"San Jose","San Jose","Guatemala",13.936192,-90.835833
"Goloson Intl","La Ceiba","Honduras",15.742481,-86.853036
"La Mesa Intl","San Pedro Sula","Honduras",15.452639,-87.923556
